date,sise,trading
2017.03.21,1495 ,552554 
2017.03.22,1490 ,250691 
2017.03.23,1515 ,467853 
2017.03.24,1510 ,380170 
2017.03.27,1500 ,414754 
2017.03.28,1515 ,237179 
2017.03.29,1540 ,518753 
2017.03.30,1530 ,391995 
2017.03.31,1505 ,558045 
2017.04.03,1480 ,417062 
2017.04.04,1490 ,502969 
2017.04.05,1500 ,331308 
2017.04.06,1480 ,366469 
2017.04.07,1485 ,187218 
2017.04.10,1490 ,3552042 
2017.04.11,1475 ,817514 
2017.04.12,1480 ,589060 
2017.04.13,1445 ,353015 
2017.04.14,1480 ,3740663 
2017.04.17,1535 ,934530 
2017.04.18,1630 ,5465222 
2017.04.19,1670 ,1850692 
2017.04.20,1715 ,1964935 
2017.04.21,1700 ,1173945 
2017.04.24,1725 ,818869 
2017.04.25,1755 ,1911233 
2017.04.26,1725 ,1230891 
2017.04.27,1750 ,457563 
2017.04.28,1740 ,533142 
2017.05.02,1740 ,570191 
2017.05.04,1775 ,663053 
2017.05.08,1870 ,2841689 
2017.05.10,1900 ,2180805 
2017.05.11,1855 ,1135891 
2017.05.12,1875 ,740302 
2017.05.15,1930 ,1422763 
2017.05.16,2245 ,17831831 
2017.05.17,2275 ,3209309 
2017.05.18,2375 ,5386752 
2017.05.19,2300 ,3064787 
2017.05.22,2210 ,3319518 
2017.05.23,2340 ,9189563 
2017.05.24,2340 ,2749742 
2017.05.25,2390 ,2066025 
2017.05.26,2340 ,1997345 
2017.05.29,2320 ,1381094 
2017.05.30,2250 ,1835321 
2017.05.31,2190 ,2558530 
2017.06.01,2310 ,3214079 
2017.06.02,2345 ,1756180 
2017.06.05,2325 ,990856 
2017.06.07,2335 ,2532299 
2017.06.08,2245 ,1465603 
2017.06.09,2280 ,864931 
2017.06.12,2225 ,753496 
2017.06.13,2250 ,2229374 
2017.06.14,2270 ,1197088 
2017.06.15,2270 ,818216 
2017.06.16,2390 ,2812049 
2017.06.19,2810 ,24673661 
2017.06.20,2885 ,27200213 
2017.06.21,2930 ,8849210 
2017.06.22,3025 ,9330874 
2017.06.23,3000 ,2751711 
2017.06.26,3065 ,5069623 
2017.06.27,3125 ,3106504 
2017.06.28,3175 ,11542503 
2017.06.29,3180 ,2233015 
2017.06.30,3145 ,1768983 
2017.07.03,2960 ,3086331 
2017.07.04,2955 ,2014545 
2017.07.05,3040 ,2007880 
2017.07.06,2960 ,1832139 
2017.07.07,2915 ,1047673 
2017.07.10,3005 ,1843004 
2017.07.11,3060 ,3761363 
2017.07.12,3075 ,1357673 
2017.07.13,3100 ,1753846 
2017.07.14,3270 ,6971825 
2017.07.17,3310 ,3075967 
2017.07.18,3690 ,9925897 
2017.07.19,3655 ,4681913 
2017.07.20,3960 ,7312404 
2017.07.21,4180 ,9047346 
2017.07.24,4415 ,7986979 
2017.07.25,4940 ,12861652 
2017.07.26,4940 ,8360849 
2017.07.27,4970 ,6681899 
2017.07.28,4770 ,5523414 
2017.07.31,4510 ,5672304 
2017.08.01,4740 ,4558990 
2017.08.02,4680 ,2733404 
2017.08.03,4650 ,2948248 
2017.08.04,4400 ,3032433 
2017.08.07,4470 ,3011269 
2017.08.08,4320 ,1926057 
2017.08.09,4130 ,3583571 
2017.08.10,4100 ,3829155 
2017.08.11,3970 ,2962945 
2017.08.14,4200 ,2349611 
2017.08.16,4060 ,2429006 
2017.08.17,3880 ,3513242 
2017.08.18,3855 ,2609346 
2017.08.21,3695 ,3157924 
2017.08.22,4070 ,5699338 
2017.08.23,4050 ,3911690 
2017.08.24,4220 ,4246426 
2017.08.25,4390 ,3550153 
2017.08.28,4320 ,1923345 
2017.08.29,4390 ,1532985 
2017.08.30,4325 ,1305621 
2017.08.31,4250 ,2033042 
2017.09.01,4070 ,2175836 
2017.09.04,4045 ,2209040 
2017.09.05,3940 ,1870329 
2017.09.06,3955 ,1254806 
2017.09.07,4210 ,5973039 
2017.09.08,4235 ,2239512 
2017.09.11,4280 ,2578009 
2017.09.12,4600 ,5506085 
2017.09.13,4505 ,5593626 
2017.09.14,4475 ,2384481 
2017.09.15,4435 ,1592876 
2017.09.18,4370 ,1219155 
2017.09.19,4375 ,1013818 
2017.09.20,4170 ,2131597 
2017.09.21,4040 ,2353901 
2017.09.22,3765 ,2727142 
2017.09.25,3905 ,1955794 
2017.09.26,3825 ,939603 
2017.09.27,3830 ,839209 
2017.09.28,3700 ,1564657 
2017.09.29,3710 ,804341 
2017.10.10,3365 ,3078238 
2017.10.11,3475 ,1537581 
2017.10.12,3450 ,969858 
2017.10.13,3285 ,2224359 
2017.10.16,3395 ,2042176 
2017.10.17,3690 ,3139012 
2017.10.18,3755 ,2300922 
2017.10.19,3510 ,2068248 
2017.10.20,3555 ,16111924 
2017.10.23,3995 ,5847740 
2017.10.24,3930 ,3992745 
2017.10.25,3930 ,1604681 
2017.10.26,3680 ,2068872 
2017.10.27,3655 ,1330715 
2017.10.30,3550 ,991021 
2017.10.31,3570 ,1146812 
2017.11.01,3605 ,1135427 
2017.11.02,3530 ,856301 
2017.11.03,3490 ,1347495 
2017.11.06,3555 ,1029229 
2017.11.07,3590 ,1183666 
2017.11.08,3575 ,1165431 
2017.11.09,3600 ,979512 
2017.11.10,3605 ,1034560 
2017.11.13,3870 ,2930314 
2017.11.14,3995 ,3107502 
2017.11.15,4210 ,10343055 
2017.11.16,4150 ,5428464 
2017.11.17,4245 ,2736671 
2017.11.20,4250 ,2230695 
2017.11.21,4195 ,2940176 
2017.11.22,4425 ,5340803 
2017.11.23,4400 ,2498533 
2017.11.24,4600 ,5679089 
2017.11.27,4425 ,3071771 
2017.11.28,4245 ,4146457 
2017.11.29,4280 ,2169840 
2017.11.30,4085 ,1813350 
2017.12.01,4235 ,1897514 
2017.12.04,4175 ,1139232 
2017.12.05,4345 ,2670541 
2017.12.06,4210 ,2347595 
2017.12.07,4250 ,2071668 
2017.12.08,4165 ,1094984 
2017.12.11,4380 ,1875904 
2017.12.12,4360 ,1536877 
2017.12.13,4790 ,7092442 
2017.12.14,4790 ,7734625 
2017.12.15,4185 ,11081961 
2017.12.18,4095 ,4392279 
2017.12.19,3985 ,4437009 
2017.12.20,3845 ,2620083 
2017.12.21,3690 ,2355725 
2017.12.22,3870 ,1906430 
2017.12.26,3855 ,1988419 
2017.12.27,4050 ,1996464 
2017.12.28,4005 ,1035928 
2018.01.02,4080 ,1676442 
2018.01.03,4300 ,5894731 
2018.01.04,3980 ,3033079 
2018.01.05,3920 ,2022775 
2018.01.08,3820 ,1918899 
2018.01.09,3895 ,1970362 
2018.01.10,4025 ,1342869 
2018.01.11,4095 ,1969213 
2018.01.12,4000 ,1405759 
2018.01.15,4030 ,1051577 
2018.01.16,4135 ,1912721 
2018.01.17,4125 ,1289810 
2018.01.18,4055 ,2392645 
2018.01.19,4000 ,1189113 
2018.01.22,3855 ,2224614 
2018.01.23,3855 ,1999532 
2018.01.24,3850 ,1151297 
2018.01.25,3870 ,1192258 
2018.01.26,3855 ,833618 
2018.01.29,3860 ,1659413 
2018.01.30,3760 ,1920552 
2018.01.31,3765 ,2050749 
2018.02.01,3690 ,1225706 
2018.02.02,3650 ,1474461 
2018.02.05,3440 ,1209975 
2018.02.06,3385 ,2119324 
2018.02.07,3420 ,1956337 
2018.02.08,3680 ,2147477 
2018.02.09,3565 ,984968 
2018.02.12,3490 ,549691 
2018.02.13,3350 ,746818 
2018.02.14,3455 ,611292 
2018.02.19,3620 ,776218 
2018.02.20,3500 ,891820 
2018.02.21,3545 ,769659 
2018.02.22,3400 ,1083855 
2018.02.23,3425 ,1806971 
2018.02.26,3450 ,762432 
2018.02.27,3535 ,1485298 
2018.02.28,3420 ,1023862 
2018.03.02,3405 ,680807 
2018.03.05,3260 ,1096526 
2018.03.06,3385 ,744352 
2018.03.07,3280 ,714256 
2018.03.08,3310 ,519626 
2018.03.09,3405 ,768968 
2018.03.12,3495 ,763983 
2018.03.13,3460 ,574082 
2018.03.14,3465 ,638093 
2018.03.15,3400 ,872899 
2018.03.16,3310 ,854513 
2018.03.19,3230 ,1167570 
2018.03.20,3165 ,1081010 
2018.03.21,3055 ,1489593 
2018.03.22,3125 ,1705309 
2018.03.23,3000 ,1082075 
2018.03.26,3115 ,861269 
2018.03.27,3170 ,1083105 
2018.03.28,3100 ,921370 
2018.03.29,3090 ,718829 
2018.03.30,3105 ,593350 
2018.04.02,3040 ,526234 
2018.04.03,3100 ,652338 
2018.04.04,2990 ,992342 
2018.04.05,3010 ,531636 
2018.04.06,2955 ,562598 
2018.04.09,2880 ,1126788 
2018.04.10,2850 ,1123584 
2018.04.11,2970 ,1045149 
2018.04.12,2880 ,776604 
2018.04.13,2915 ,656288 
2018.04.16,2890 ,618372 
2018.04.17,2825 ,928424 
2018.04.18,2790 ,982060 
2018.04.19,2800 ,870452 
2018.04.20,2760 ,1006479 
2018.04.23,2960 ,2372202 
2018.04.24,2870 ,1083196 
2018.04.25,2805 ,1080128 
2018.04.26,2860 ,637952 
2018.04.27,2785 ,774090 
2018.04.30,2950 ,1968321 
2018.05.02,3480 ,10635523 
2018.05.03,3155 ,6124871 
2018.05.04,3360 ,13583138 
2018.05.08,3100 ,3145970 
2018.05.09,3080 ,2291340 
2018.05.10,3225 ,3474602 
2018.05.11,3225 ,2384817 
2018.05.14,3195 ,1852610 
2018.05.15,3375 ,7118378 
2018.05.16,3070 ,3594428 
2018.05.17,3105 ,1841535 
2018.05.18,3115 ,1707318 
2018.05.21,3160 ,2998494 
2018.05.23,3115 ,1334904 
2018.05.24,3040 ,1551469 
2018.05.25,2900 ,1880533 
2018.05.28,3105 ,3172773 
2018.05.29,3010 ,1574665 
2018.05.30,2955 ,1539535 
2018.05.31,2980 ,1132754 
2018.06.01,2915 ,1166684 
2018.06.04,2870 ,924782 
2018.06.05,2925 ,889054 
2018.06.07,3020 ,1457836 
2018.06.08,2965 ,1546473 
2018.06.11,3020 ,947514 
2018.06.12,2985 ,1157183 
2018.06.14,2985 ,976390 
2018.06.15,2970 ,937678 
2018.06.18,2855 ,1131784 
2018.06.19,2740 ,1123467 
2018.06.20,2800 ,604755 
2018.06.21,2620 ,1097962 
2018.06.22,2580 ,1068476 
2018.06.25,2640 ,444471 
2018.06.26,2600 ,832167 
2018.06.27,2490 ,806544 
2018.06.28,2360 ,1130142 
2018.06.29,2475 ,814398 
2018.07.02,2360 ,947761 
2018.07.03,2365 ,814768 
2018.07.04,2365 ,375034 
2018.07.05,2310 ,741326 
2018.07.06,2375 ,676124 
2018.07.09,2295 ,794472 
2018.07.10,2340 ,529494 
2018.07.11,2300 ,515421 
2018.07.12,2290 ,448119 
2018.07.13,2325 ,432096 
2018.07.16,2310 ,324231 
2018.07.17,2265 ,624536 
2018.07.18,2270 ,611998 
2018.07.19,2260 ,649174 
2018.07.20,2280 ,507960 
2018.07.23,2175 ,706044 
2018.07.24,2230 ,556691 
2018.07.25,2175 ,652340 
2018.07.26,2230 ,600333 
2018.07.27,2240 ,406643 
2018.07.30,2300 ,595657 
2018.07.31,2400 ,1450162 
2018.08.01,2440 ,644785 
2018.08.02,2365 ,693255 
2018.08.03,2345 ,387894 
2018.08.06,2350 ,576197 
2018.08.07,2330 ,335365 
2018.08.08,2345 ,424917 
2018.08.09,2320 ,321427 
2018.08.10,2310 ,513226 
2018.08.13,2200 ,797216 
2018.08.14,2205 ,419756 
2018.08.16,2200 ,500404 
2018.08.17,2280 ,524257 
2018.08.20,2315 ,443789 
2018.08.21,2320 ,499125 
2018.08.22,2295 ,376724 
2018.08.23,2315 ,353256 
2018.08.24,2295 ,382913 
2018.08.27,2240 ,751541 
2018.08.28,2240 ,452665 
2018.08.29,2270 ,318327 
2018.08.30,2290 ,517752 
2018.08.31,2285 ,472515 
2018.09.03,2255 ,407555 
2018.09.04,2235 ,496428 
2018.09.05,2215 ,463888 
2018.09.06,2210 ,786895 
2018.09.07,2235 ,590778 
2018.09.10,2245 ,502074 
2018.09.11,2345 ,1485874 
2018.09.12,2250 ,1103066 
2018.09.13,2300 ,861427 
2018.09.14,2270 ,503409 
2018.09.17,2230 ,680742 
2018.09.18,2215 ,539203 
2018.09.19,2150 ,861161 
2018.09.20,2095 ,992945 
2018.09.21,2145 ,712287 
2018.09.27,2125 ,461340 
2018.09.28,2070 ,690260 
2018.10.01,2045 ,430401 
2018.10.02,1970 ,932256 
2018.10.04,1870 ,1034330 
2018.10.05,1860 ,604409 
2018.10.08,1875 ,328836 
2018.10.10,1770 ,638234 
2018.10.11,1740 ,1111837 
2018.10.12,1750 ,502325 
2018.10.15,1700 ,501460 
2018.10.16,1745 ,409763 
2018.10.17,1840 ,621380 
2018.10.18,1800 ,361397 
2018.10.19,1840 ,331737 
2018.10.22,1815 ,227336 
2018.10.23,1730 ,386103 
2018.10.24,1720 ,738098 
2018.10.25,1755 ,630467 
2018.10.26,1685 ,530252 
2018.10.29,1750 ,4286058 
2018.10.30,1925 ,4462644 
2018.10.31,1945 ,4826479 
2018.11.01,1895 ,1858480 
2018.11.02,1945 ,2771977 
2018.11.05,1890 ,1605726 
2018.11.06,1840 ,976916 
2018.11.07,1810 ,845412 
2018.11.08,1795 ,1091736 
2018.11.09,1745 ,756182 
2018.11.12,1730 ,663952 
2018.11.13,1695 ,851406 
2018.11.14,1650 ,814624 
2018.11.15,1605 ,1352869 
2018.11.16,1620 ,740504 
2018.11.19,1695 ,2268007 
2018.11.20,1645 ,997017 
2018.11.21,1645 ,752400 
2018.11.22,1640 ,503006 
2018.11.23,1620 ,494863 
2018.11.26,1865 ,4350490 
2018.11.27,1825 ,1335553 
2018.11.28,1860 ,1571673 
2018.11.29,1825 ,961204 
2018.11.30,1825 ,414901 
2018.12.03,1875 ,782585 
2018.12.04,1850 ,493450 
2018.12.05,1840 ,434227 
2018.12.06,1770 ,568954 
2018.12.07,1745 ,389722 
2018.12.10,1660 ,440308 
2018.12.11,1640 ,399739 
2018.12.12,1710 ,317336 
2018.12.13,1730 ,534149 
2018.12.14,1680 ,265002 
2018.12.17,1720 ,391996 
2018.12.18,1665 ,335591 
2018.12.19,1655 ,362190 
2018.12.20,1595 ,511812 
2018.12.21,1575 ,296069 
2018.12.24,1585 ,311387 
2018.12.26,1565 ,625503 
2018.12.27,1570 ,348627 
2018.12.28,1575 ,393748 
2019.01.02,1490 ,663527 
2019.01.03,1470 ,491888 
2019.01.04,1465 ,512943 
2019.01.07,1475 ,426046 
2019.01.08,1455 ,325267 
2019.01.09,1490 ,1956094 
2019.01.10,1430 ,978525 
2019.01.11,1435 ,389463 
2019.01.14,1395 ,659173 
2019.01.15,1425 ,375971 
2019.01.16,1525 ,3618651 
2019.01.17,1510 ,594189 
2019.01.18,1515 ,532420 
2019.01.21,1550 ,569405 
2019.01.22,1510 ,583785 
2019.01.23,1500 ,472621 
2019.01.24,1510 ,377625 
2019.01.25,1560 ,808346 
2019.01.28,1535 ,556555 
2019.01.29,1515 ,478255 
2019.01.30,1555 ,711254 
2019.01.31,1525 ,540116 
2019.02.01,1525 ,605227 
2019.02.07,1575 ,738890 
2019.02.08,1600 ,836311 
2019.02.11,1570 ,542862 
2019.02.12,1610 ,845478 
2019.02.13,1615 ,552667 
2019.02.14,1610 ,624613 
2019.02.15,1570 ,490837 
2019.02.18,1615 ,550460 
2019.02.19,1610 ,521671 
2019.02.20,1610 ,452953 
2019.02.21,1510 ,1596493 
2019.02.22,1455 ,1300059 
2019.02.25,1505 ,659210 
2019.02.26,1505 ,485248 
2019.02.27,1495 ,383095 
2019.02.28,1480 ,764214 
2019.03.04,1505 ,384074 
2019.03.05,1480 ,385217 
2019.03.06,1460 ,499517 
2019.03.07,1425 ,700082 
2019.03.08,1400 ,559298 
2019.03.11,1445 ,394547 
2019.03.12,1475 ,599218 
2019.03.13,1470 ,372226 
2019.03.14,1455 ,729355 
2019.03.15,1410 ,609650 
2019.03.18,1400 ,667089 
2019.03.19,1360 ,1077085 
2019.03.20,1385 ,561413 
2019.03.21,1350 ,477834 
2019.03.22,1345 ,266781 
2019.03.25,1300 ,611495 
2019.03.26,1290 ,542923 
2019.03.27,1320 ,1278957 
2019.03.28,1315 ,516349 
2019.03.29,1300 ,428292 
2019.04.01,1330 ,490175 
2019.04.02,1345 ,502139 
2019.04.03,1375 ,2274884 
2019.04.04,1370 ,607158 
2019.04.05,1405 ,1594121 
2019.04.08,1380 ,428200 
2019.04.09,1365 ,484063 
2019.04.10,1335 ,945793 
2019.04.11,1330 ,818283 
2019.04.12,1340 ,611269 
2019.04.15,1340 ,433591 
2019.04.16,1320 ,516340 
2019.04.17,1355 ,527994 
2019.04.18,1320 ,626185 
2019.04.19,1345 ,517475 
2019.04.22,1380 ,1265611 
2019.04.23,1335 ,482467 
2019.04.24,1355 ,602503 
2019.04.25,1335 ,334176 
2019.04.26,1315 ,361552 
2019.04.29,1320 ,439509 
2019.04.30,1335 ,335177 
2019.05.02,1330 ,385597 
2019.05.03,1310 ,307274 
2019.05.07,1285 ,573297 
2019.05.08,1275 ,295617 
2019.05.09,1230 ,861429 
2019.05.10,1240 ,400251 
2019.05.13,1210 ,299346 
2019.05.14,1195 ,498720 
2019.05.15,1205 ,387394 
2019.05.16,1180 ,467988 
2019.05.17,1175 ,465189 
2019.05.20,1220 ,916000 
2019.05.21,1255 ,783556 
2019.05.22,1220 ,538544 
2019.05.23,1205 ,309532 
2019.05.24,1220 ,314976 
2019.05.27,1225 ,196494 
2019.05.28,1230 ,389823 
2019.05.29,1190 ,511701 
2019.05.30,1180 ,368554 
2019.05.31,1180 ,474608 
2019.06.03,1175 ,440914 
2019.06.04,1190 ,340188 
2019.06.05,1230 ,536114 
2019.06.07,1235 ,219612 
2019.06.10,1290 ,1075593 
2019.06.11,1320 ,1589281 
2019.06.12,1285 ,548907 
2019.06.13,1280 ,3990120 
2019.06.14,1270 ,476613 
2019.06.17,1300 ,1124572 
2019.06.18,1290 ,501575 
2019.06.19,1280 ,635233 
2019.06.20,1270 ,483012 
2019.06.21,1230 ,561677 
2019.06.24,1225 ,203095 
2019.06.25,1205 ,386299 
2019.06.26,1195 ,352302 
2019.06.27,1225 ,374758 
2019.06.28,1225 ,333050 
2019.07.01,1240 ,220184 
2019.07.02,1215 ,367103 
2019.07.03,1210 ,264163 
2019.07.04,1180 ,465096 
2019.07.05,1180 ,131654 
2019.07.08,1125 ,643959 
2019.07.09,1115 ,350258 
2019.07.10,1115 ,338209 
2019.07.11,1140 ,473896 
2019.07.12,1145 ,219664 
2019.07.15,1120 ,427826 
2019.07.16,1130 ,368450 
2019.07.17,1075 ,700330 
2019.07.18,1090 ,407228 
2019.07.19,1085 ,315476 
2019.07.22,1080 ,234768 
2019.07.23,1075 ,266516 
2019.07.24,1050 ,306342 
2019.07.25,1065 ,625109 
2019.07.26,1030 ,421893 
2019.07.29,983 ,586714 
2019.07.30,999 ,412303 
2019.07.31,999 ,295375 
2019.08.01,985 ,231626 
2019.08.02,964 ,427345 
2019.08.05,863 ,808325 
2019.08.06,842 ,1216755 
2019.08.07,859 ,527996 
2019.08.08,881 ,430183 
2019.08.09,876 ,189840 
2019.08.12,885 ,206989 
2019.08.13,875 ,262530 
2019.08.14,888 ,154327 
2019.08.16,854 ,514553 
2019.08.19,865 ,265270 
2019.08.20,926 ,655788 
2019.08.21,950 ,489886 
2019.08.22,984 ,569751 
2019.08.23,965 ,1116733 
2019.08.26,920 ,443473 
2019.08.27,924 ,198385 
2019.08.28,925 ,97817 
2019.08.29,895 ,409391 
2019.08.30,919 ,184001 
2019.09.02,920 ,130646 
2019.09.03,930 ,123116 
2019.09.04,932 ,112635 
2019.09.05,934 ,171678 
2019.09.06,934 ,195283 
2019.09.09,932 ,132042 
2019.09.10,926 ,114867 
2019.09.11,946 ,190115 
2019.09.16,960 ,293793 
2019.09.17,963 ,246696 
2019.09.18,977 ,1104910 
2019.09.19,966 ,399129 
2019.09.20,950 ,312051 
2019.09.23,941 ,208456 
2019.09.24,946 ,186781 
2019.09.25,912 ,492687 
2019.09.26,910 ,257963 
2019.09.27,852 ,870361 
2019.09.30,832 ,352531 
2019.10.01,861 ,184490 
2019.10.02,845 ,237360 
2019.10.04,835 ,172296 
2019.10.07,820 ,330505 
2019.10.08,834 ,288957 
2019.10.10,826 ,140449 
2019.10.11,830 ,125258 
2019.10.14,845 ,305084 
2019.10.15,851 ,151262 
2019.10.16,852 ,160599 
2019.10.17,848 ,144538 
2019.10.18,853 ,71484 
2019.10.21,833 ,152811 
2019.10.22,825 ,287216 
2019.10.23,820 ,235654 
2019.10.24,820 ,185113 
2019.10.25,816 ,99237 
2019.10.28,833 ,252227 
2019.10.29,828 ,115152 
2019.10.30,823 ,190049 
2019.10.31,831 ,210665 
2019.11.01,825 ,132486 
2019.11.04,840 ,213770 
2019.11.05,848 ,203004 
2019.11.06,841 ,365218 
2019.11.07,834 ,119831 
2019.11.08,835 ,141101 
2019.11.11,863 ,418475 
2019.11.12,1120 ,26677305 
2019.11.13,1070 ,9639319 
2019.11.14,1035 ,4877799 
2019.11.15,984 ,3064935 
2019.11.18,1010 ,5113385 
2019.11.19,971 ,1329472 
2019.11.20,955 ,939463 
2019.11.21,945 ,585996 
2019.11.22,970 ,7356456 
2019.11.25,966 ,983215 
2019.11.26,1005 ,2151102 
2019.11.27,1000 ,1776986 
2019.11.28,964 ,904153 
2019.11.29,965 ,534866 
2019.12.02,966 ,1343791 
2019.12.03,957 ,327954 
2019.12.04,942 ,359763 
2019.12.05,947 ,462752 
2019.12.06,954 ,240965 
2019.12.09,979 ,330983 
2019.12.10,972 ,372716 
2019.12.11,968 ,304688 
2019.12.12,1020 ,1283087 
2019.12.13,1020 ,685157 
2019.12.16,1015 ,582886 
2019.12.17,1010 ,865316 
2019.12.18,1000 ,477427 
2019.12.19,1010 ,334556 
2019.12.20,988 ,4603817 
2019.12.23,1000 ,703640 
2019.12.24,970 ,663780 
2019.12.26,978 ,291389 
2019.12.27,993 ,257420 
2019.12.30,1005 ,306496 
2020.01.02,1015 ,516471 
2020.01.03,1010 ,383921 
2020.01.06,1005 ,364747 
2020.01.07,1045 ,2040994 
2020.01.08,999 ,1411695 
2020.01.09,1045 ,1365931 
2020.01.10,1020 ,801875 
2020.01.13,1025 ,371550 
2020.01.14,1030 ,891484 
2020.01.15,1050 ,844030 
2020.01.16,1055 ,523706 
2020.01.17,1040 ,474799 
2020.01.20,1015 ,575843 
2020.01.21,1005 ,522221 
2020.01.22,1005 ,675382 
2020.01.23,1000 ,272379 
2020.01.28,957 ,806389 
2020.01.29,969 ,277652 
2020.01.30,951 ,371760 
2020.01.31,913 ,620707 
2020.02.03,914 ,490367 
2020.02.04,950 ,238290 
2020.02.05,954 ,201983 
2020.02.06,960 ,189238 
2020.02.07,960 ,185422 
2020.02.10,970 ,182763 
2020.02.11,986 ,335007 
2020.02.12,1005 ,729590 
2020.02.13,999 ,362343 
2020.02.14,995 ,274873 
2020.02.17,986 ,350377 
2020.02.18,982 ,171653 
2020.02.19,964 ,395571 
2020.02.20,952 ,300190 
2020.02.21,940 ,385693 
2020.02.24,874 ,567181 
2020.02.25,888 ,262297 
2020.02.26,900 ,164852 
2020.02.27,881 ,142268 
2020.02.28,828 ,575232 
2020.03.02,833 ,247127 
2020.03.03,847 ,169331 
2020.03.04,859 ,111478 
2020.03.05,892 ,192259 
2020.03.06,872 ,198519 
2020.03.09,830 ,290779 
2020.03.10,827 ,290593 
2020.03.11,813 ,203360 
2020.03.12,751 ,603291 
2020.03.13,726 ,1033192 
2020.03.16,738 ,328784 
2020.03.17,722 ,358318 
2020.03.18,694 ,281480 
2020.03.19,604 ,942783 
2020.03.20,617 ,747042 
2020.03.23,600 ,631277 
2020.03.24,630 ,589626 
2020.03.25,696 ,659887 
2020.03.26,720 ,565448 
2020.03.27,705 ,671574 
2020.03.30,708 ,347301 
2020.03.31,748 ,681309 
2020.04.01,760 ,1061782 
2020.04.02,769 ,297302 
2020.04.03,797 ,1085712 
2020.04.06,792 ,548315 
2020.04.07,800 ,505988 
2020.04.08,794 ,282739 
2020.04.09,818 ,319468 
2020.04.10,816 ,535352 
2020.04.13,793 ,314544 
2020.04.14,810 ,323408 
2020.04.16,856 ,1040116 
2020.04.17,965 ,7537775 
2020.04.20,966 ,1076330 
2020.04.21,933 ,962187 
2020.04.22,939 ,639233 
2020.04.23,933 ,449976 
2020.04.24,909 ,410793 
2020.04.27,903 ,482361 
2020.04.28,900 ,478382 
2020.04.29,925 ,496933 
2020.05.04,910 ,215690 
2020.05.06,920 ,437716 
2020.05.07,1020 ,3104617 
2020.05.08,1065 ,2716625 
2020.05.11,1060 ,1897041 
2020.05.12,1025 ,1151178 
2020.05.13,1025 ,377744 
2020.05.14,1015 ,1355101 
2020.05.15,1015 ,472906 
2020.05.18,1085 ,1647340 
2020.05.19,1070 ,898619 
2020.05.20,1070 ,1367490 
2020.05.21,1350 ,44249110 
2020.05.22,1240 ,11752420 
2020.05.25,1290 ,6908898 
2020.05.26,1410 ,15085083 
2020.05.27,1830 ,6476782 
2020.05.28,1975 ,54118152 
2020.05.29,2015 ,14701412 
2020.06.01,2015 ,13760582 
2020.06.02,2010 ,5053406 
2020.06.03,1965 ,3908518 
2020.06.04,1830 ,7769860 
2020.06.05,1835 ,2841846 
2020.06.08,1865 ,4250166 
2020.06.09,1750 ,4204854 
2020.06.10,1655 ,8705908 
2020.06.11,1620 ,3318170 
2020.06.12,1580 ,4834161 
2020.06.15,1410 ,3753206 
2020.06.16,1505 ,2925567 
2020.06.17,1460 ,2344516 
2020.06.18,1505 ,9663821 
2020.06.19,1510 ,2225275 
2020.06.22,1625 ,13943496 
2020.06.23,1740 ,9318403 
2020.06.24,1700 ,5684411 
2020.06.25,1585 ,5139553 
2020.06.26,1810 ,103045728 
2020.06.29,1705 ,14425110 
2020.06.30,1645 ,6946764 
2020.07.01,1595 ,7065649 
2020.07.02,1625 ,2142895 
2020.07.03,1585 ,2472683 
2020.07.06,1595 ,1613964 
2020.07.07,1640 ,5492013 
2020.07.08,1650 ,3157792 
2020.07.09,1740 ,43507972 
2020.07.10,1720 ,6153590 
2020.07.13,1940 ,18045852 
2020.07.14,1765 ,24344081 
2020.07.15,1765 ,4962905 
2020.07.16,1840 ,16400239 
2020.07.17,1955 ,26213625 
2020.07.20,1950 ,29265663 
2020.07.21,2185 ,73975303 
2020.07.22,2310 ,90408620 
2020.07.23,2250 ,19738476 
2020.07.24,2100 ,9840020 
2020.07.27,2160 ,9537387 
2020.07.28,2180 ,8542725 
2020.07.29,2140 ,4793266 
2020.07.30,2105 ,3855152 
2020.07.31,2030 ,3543606 
2020.08.03,2100 ,5522378 
2020.08.04,2110 ,4996546 
2020.08.05,2110 ,3886354 
2020.08.06,2090 ,3179817 
2020.08.07,2040 ,2880235 
2020.08.10,2080 ,4325623 
2020.08.11,2095 ,4531953 
2020.08.12,2175 ,11375349 
2020.08.13,2160 ,6190477 
2020.08.14,2105 ,2913727 
2020.08.18,1915 ,4720330 
2020.08.19,2405 ,35949723 
2020.08.20,2485 ,42678839 
2020.08.21,2550 ,24362044 
2020.08.24,3130 ,61142838 
2020.08.25,3130 ,39117700 
2020.08.26,3980 ,79441555 
2020.08.27,4405 ,98793987 
2020.08.28,4160 ,24443518 
2020.08.31,4380 ,17952275 
2020.09.01,4265 ,6843164 
2020.09.02,4265 ,11797110 
2020.09.03,4600 ,45515276 
2020.09.04,5980 ,66124893 
2020.09.07,5980 ,0 
2020.09.08,7150 ,63858407 
2020.09.09,7090 ,36916342 
2020.09.10,7140 ,14310287 
2020.09.11,7180 ,9121194 
2020.09.14,6780 ,8362999 
2020.09.15,6400 ,17581477 
2020.09.16,6710 ,23831413 
2020.09.17,6710 ,8165430 
2020.09.18,6600 ,8451416 
