date,sise,trading
2016.10.21,5120 ,2010642 
2016.10.24,5390 ,6806707 
2016.10.25,5020 ,1364713 
2016.10.26,4705 ,996710 
2016.10.27,4765 ,464343 
2016.10.28,4800 ,303766 
2016.10.31,4605 ,378106 
2016.11.01,4600 ,379687 
2016.11.02,4490 ,632805 
2016.11.03,4510 ,657739 
2016.11.04,4575 ,216903 
2016.11.07,4780 ,340879 
2016.11.08,4840 ,263633 
2016.11.09,4460 ,738444 
2016.11.10,4710 ,316064 
2016.11.11,4900 ,376207 
2016.11.14,5030 ,2793254 
2016.11.15,4935 ,503098 
2016.11.16,4960 ,330165 
2016.11.17,5110 ,387727 
2016.11.18,4910 ,500279 
2016.11.21,4890 ,261948 
2016.11.22,4970 ,3022957 
2016.11.23,4770 ,574488 
2016.11.24,4615 ,380270 
2016.11.25,4650 ,197492 
2016.11.28,4690 ,218654 
2016.11.29,4690 ,231567 
2016.11.30,4870 ,230429 
2016.12.01,4810 ,385346 
2016.12.02,4945 ,349661 
2016.12.05,4850 ,920909 
2016.12.06,4805 ,254526 
2016.12.07,4930 ,282613 
2016.12.08,4890 ,346436 
2016.12.09,5050 ,392249 
2016.12.12,5020 ,488624 
2016.12.13,5020 ,2869413 
2016.12.14,4995 ,511431 
2016.12.15,5170 ,920379 
2016.12.16,6720 ,11851711 
2016.12.19,6530 ,6820424 
2016.12.20,6600 ,3207384 
2016.12.21,7000 ,17214289 
2016.12.22,6620 ,2316483 
2016.12.23,6770 ,1722286 
2016.12.26,6950 ,7670582 
2016.12.27,6950 ,2275511 
2016.12.28,7060 ,1339356 
2016.12.29,7150 ,1475709 
2017.01.02,7130 ,565144 
2017.01.03,6850 ,949639 
2017.01.04,7010 ,720035 
2017.01.05,6820 ,436409 
2017.01.06,6860 ,1608702 
2017.01.09,6940 ,399457 
2017.01.10,6700 ,459675 
2017.01.11,6600 ,411900 
2017.01.12,6400 ,413649 
2017.01.13,6550 ,375807 
2017.01.16,6300 ,322535 
2017.01.17,6490 ,312821 
2017.01.18,6680 ,435860 
2017.01.19,6490 ,493796 
2017.01.20,6410 ,181839 
2017.01.23,6310 ,195681 
2017.01.24,6010 ,286871 
2017.01.25,6010 ,231747 
2017.01.26,6160 ,150320 
2017.01.31,6230 ,428672 
2017.02.01,6470 ,465996 
2017.02.02,6600 ,3703748 
2017.02.03,6180 ,719842 
2017.02.06,6120 ,253937 
2017.02.07,6000 ,285323 
2017.02.08,6010 ,189620 
2017.02.09,6260 ,503770 
2017.02.10,6080 ,258144 
2017.02.13,6190 ,345060 
2017.02.14,6180 ,178311 
2017.02.15,6300 ,822597 
2017.02.16,6270 ,329733 
2017.02.17,6480 ,471185 
2017.02.20,6370 ,324195 
2017.02.21,6300 ,169617 
2017.02.22,6210 ,147609 
2017.02.23,6300 ,186130 
2017.02.24,6320 ,454186 
2017.02.27,6010 ,239520 
2017.02.28,5870 ,325025 
2017.03.02,5940 ,105116 
2017.03.03,5840 ,216704 
2017.03.06,5860 ,308100 
2017.03.07,5980 ,181759 
2017.03.08,6010 ,93168 
2017.03.09,5920 ,124524 
2017.03.10,6040 ,326867 
2017.03.13,6080 ,217283 
2017.03.14,6170 ,903365 
2017.03.15,6040 ,249390 
2017.03.16,6160 ,143456 
2017.03.17,6110 ,205620 
2017.03.20,6330 ,765958 
2017.03.21,6240 ,498952 
2017.03.22,6120 ,191820 
2017.03.23,6100 ,155969 
2017.03.24,6100 ,92301 
2017.03.27,5870 ,335819 
2017.03.28,5900 ,122404 
2017.03.29,5800 ,230245 
2017.03.30,5920 ,334135 
2017.03.31,6140 ,3474478 
2017.04.03,5980 ,456933 
2017.04.04,5790 ,1173616 
2017.04.05,5810 ,291207 
2017.04.06,5740 ,190016 
2017.04.07,5760 ,133049 
2017.04.10,5580 ,256938 
2017.04.11,5590 ,176860 
2017.04.12,5250 ,501906 
2017.04.13,5160 ,323735 
2017.04.14,5160 ,219303 
2017.04.17,5260 ,175398 
2017.04.18,5310 ,167249 
2017.04.19,5220 ,148309 
2017.04.20,5170 ,109175 
2017.04.21,5180 ,134288 
2017.04.24,5110 ,144468 
2017.04.25,5190 ,139681 
2017.04.26,5190 ,151335 
2017.04.27,5180 ,99076 
2017.04.28,5120 ,129705 
2017.05.02,5100 ,108553 
2017.05.04,5160 ,57926 
2017.05.08,5200 ,102187 
2017.05.10,5250 ,123239 
2017.05.11,5170 ,113612 
2017.05.12,5200 ,113063 
2017.05.15,5290 ,622425 
2017.05.16,5130 ,168263 
2017.05.17,4875 ,321040 
2017.05.18,4695 ,473605 
2017.05.19,4675 ,168125 
2017.05.22,4775 ,160002 
2017.05.23,4725 ,114851 
2017.05.24,4590 ,300827 
2017.05.25,4680 ,244284 
2017.05.26,4680 ,102282 
2017.05.29,4800 ,1276690 
2017.05.30,4715 ,243654 
2017.05.31,4700 ,147605 
2017.06.01,4720 ,79209 
2017.06.02,4700 ,77451 
2017.06.05,4655 ,132918 
2017.06.07,4660 ,75314 
2017.06.08,4715 ,148319 
2017.06.09,4740 ,123857 
2017.06.12,4650 ,144324 
2017.06.13,4655 ,125806 
2017.06.14,4740 ,102882 
2017.06.15,4695 ,68555 
2017.06.16,4825 ,242850 
2017.06.19,4845 ,233061 
2017.06.20,4695 ,258691 
2017.06.21,4560 ,238498 
2017.06.22,4465 ,205661 
2017.06.23,4460 ,104183 
2017.06.26,4510 ,117906 
2017.06.27,4505 ,521697 
2017.06.28,4380 ,243642 
2017.06.29,4405 ,83743 
2017.06.30,4380 ,105793 
2017.07.03,4395 ,89005 
2017.07.04,4380 ,73089 
2017.07.05,4410 ,38552 
2017.07.06,4440 ,64171 
2017.07.07,4470 ,45028 
2017.07.10,4415 ,59930 
2017.07.11,4355 ,74491 
2017.07.12,4340 ,53557 
2017.07.13,4250 ,665376 
2017.07.14,4050 ,230362 
2017.07.17,4120 ,158873 
2017.07.18,4095 ,69121 
2017.07.19,4160 ,77660 
2017.07.20,4160 ,53178 
2017.07.21,4180 ,57836 
2017.07.24,4120 ,93819 
2017.07.25,4175 ,55980 
2017.07.26,4130 ,91981 
2017.07.27,4010 ,122838 
2017.07.28,3950 ,168244 
2017.07.31,3865 ,93306 
2017.08.01,3940 ,73468 
2017.08.02,3980 ,54431 
2017.08.03,3870 ,78067 
2017.08.04,3865 ,57443 
2017.08.07,3885 ,58143 
2017.08.08,3880 ,46501 
2017.08.09,3890 ,579274 
2017.08.10,3810 ,109475 
2017.08.11,3710 ,156884 
2017.08.14,3725 ,136297 
2017.08.16,3670 ,77751 
2017.08.17,3690 ,90939 
2017.08.18,3725 ,58182 
2017.08.21,3775 ,90126 
2017.08.22,3800 ,61349 
2017.08.23,3795 ,65353 
2017.08.24,3820 ,40470 
2017.08.25,3815 ,72016 
2017.08.28,3815 ,88354 
2017.08.29,3790 ,42059 
2017.08.30,3825 ,62839 
2017.08.31,3880 ,154994 
2017.09.01,3830 ,778310 
2017.09.04,3825 ,103830 
2017.09.05,3780 ,61928 
2017.09.06,3865 ,101363 
2017.09.07,3880 ,95921 
2017.09.08,3950 ,455399 
2017.09.11,3965 ,148177 
2017.09.12,3985 ,136461 
2017.09.13,3920 ,131669 
2017.09.14,3860 ,61826 
2017.09.15,3855 ,77853 
2017.09.18,3890 ,34670 
2017.09.19,3845 ,82842 
2017.09.20,3880 ,283671 
2017.09.21,4000 ,827135 
2017.09.22,3950 ,2624959 
2017.09.25,4020 ,510391 
2017.09.26,4125 ,529784 
2017.09.27,4030 ,478224 
2017.09.28,3830 ,401067 
2017.09.29,3755 ,294305 
2017.10.10,3775 ,190246 
2017.10.11,3800 ,116482 
2017.10.12,3780 ,123808 
2017.10.13,3640 ,260498 
2017.10.16,3480 ,240572 
2017.10.17,3525 ,92459 
2017.10.18,3370 ,174935 
2017.10.19,3435 ,116345 
2017.10.20,3495 ,216076 
2017.10.23,3500 ,139184 
2017.10.24,3530 ,80282 
2017.10.25,3515 ,66977 
2017.10.26,3520 ,60481 
2017.10.27,3590 ,141907 
2017.10.30,3580 ,71196 
2017.10.31,3635 ,149139 
2017.11.01,3625 ,84547 
2017.11.02,3645 ,153179 
2017.11.03,3705 ,348498 
2017.11.06,3730 ,138392 
2017.11.07,3745 ,130807 
2017.11.08,3790 ,207437 
2017.11.09,3930 ,321595 
2017.11.10,3915 ,151943 
2017.11.13,3945 ,184885 
2017.11.14,3840 ,220378 
2017.11.15,4990 ,2069779 
2017.11.16,5460 ,14479848 
2017.11.17,5110 ,3692741 
2017.11.20,5110 ,9557298 
2017.11.21,4795 ,2848757 
2017.11.22,4625 ,1615383 
2017.11.23,4560 ,945473 
2017.11.24,4555 ,1841712 
2017.11.27,4550 ,1601983 
2017.11.28,4330 ,754968 
2017.11.29,4260 ,678535 
2017.11.30,4195 ,405796 
2017.12.01,4300 ,590952 
2017.12.04,4130 ,579835 
2017.12.05,4165 ,367585 
2017.12.06,4110 ,415228 
2017.12.07,4040 ,357143 
2017.12.08,3895 ,385750 
2017.12.11,4015 ,243036 
2017.12.12,3995 ,561361 
2017.12.13,4060 ,230650 
2017.12.14,4015 ,160501 
2017.12.15,4060 ,189589 
2017.12.18,3960 ,221254 
2017.12.19,3905 ,371796 
2017.12.20,3880 ,145244 
2017.12.21,3840 ,169908 
2017.12.22,3950 ,143647 
2017.12.26,3905 ,454106 
2017.12.27,3915 ,161541 
2017.12.28,3960 ,128406 
2018.01.02,4055 ,244236 
2018.01.03,4115 ,248781 
2018.01.04,4075 ,183197 
2018.01.05,4075 ,169296 
2018.01.08,4030 ,235371 
2018.01.09,4065 ,182026 
2018.01.10,4230 ,518067 
2018.01.11,4190 ,319494 
2018.01.12,4060 ,335324 
2018.01.15,4060 ,170018 
2018.01.16,4000 ,246786 
2018.01.17,3915 ,217099 
2018.01.18,3945 ,139538 
2018.01.19,4045 ,196355 
2018.01.22,4005 ,128662 
2018.01.23,4110 ,449648 
2018.01.24,4150 ,367447 
2018.01.25,4200 ,241594 
2018.01.26,4230 ,214465 
2018.01.29,4235 ,244901 
2018.01.30,4475 ,8360164 
2018.01.31,4540 ,1365520 
2018.02.01,4450 ,767500 
2018.02.02,4500 ,1430941 
2018.02.05,4420 ,980702 
2018.02.06,4355 ,583551 
2018.02.07,4330 ,796785 
2018.02.08,4415 ,324541 
2018.02.09,4460 ,604209 
2018.02.12,4460 ,2237613 
2018.02.13,4475 ,654302 
2018.02.14,4520 ,476357 
2018.02.19,4585 ,345581 
2018.02.20,4445 ,320235 
2018.02.21,4395 ,311891 
2018.02.22,4410 ,231260 
2018.02.23,4240 ,377466 
2018.02.26,4240 ,176262 
2018.02.27,4225 ,168430 
2018.02.28,4200 ,153394 
2018.03.02,4095 ,270815 
2018.03.05,4020 ,131025 
2018.03.06,4040 ,125144 
2018.03.07,4080 ,250399 
2018.03.08,4175 ,153968 
2018.03.09,4220 ,131818 
2018.03.12,4265 ,137046 
2018.03.13,4215 ,146238 
2018.03.14,4195 ,93204 
2018.03.15,4170 ,92410 
2018.03.16,4210 ,67267 
2018.03.19,4225 ,95626 
2018.03.20,4500 ,9136189 
2018.03.21,4400 ,942714 
2018.03.22,4400 ,594321 
2018.03.23,4320 ,525465 
2018.03.26,4235 ,450095 
2018.03.27,4380 ,255816 
2018.03.28,4395 ,189563 
2018.03.29,4395 ,400902 
2018.03.30,4570 ,565798 
2018.04.02,4555 ,352250 
2018.04.03,4590 ,328912 
2018.04.04,4455 ,445772 
2018.04.05,4530 ,201967 
2018.04.06,4435 ,186654 
2018.04.09,4535 ,328479 
2018.04.10,4505 ,160784 
2018.04.11,4515 ,211096 
2018.04.12,4550 ,322069 
2018.04.13,4525 ,232792 
2018.04.16,4600 ,324269 
2018.04.17,4735 ,1488554 
2018.04.18,4740 ,446570 
2018.04.19,4800 ,450292 
2018.04.20,4660 ,490063 
2018.04.23,4880 ,2305578 
2018.04.24,4785 ,1105177 
2018.04.25,4410 ,1320665 
2018.04.26,4430 ,387544 
2018.04.27,4325 ,441458 
2018.04.30,4735 ,1678986 
2018.05.02,5100 ,2282217 
2018.05.03,4860 ,854426 
2018.05.04,5100 ,3188924 
2018.05.08,4975 ,2775663 
2018.05.09,4985 ,1011163 
2018.05.10,5330 ,2678049 
2018.05.11,5230 ,918456 
2018.05.14,5230 ,3633312 
2018.05.15,5290 ,1041442 
2018.05.16,4875 ,1076079 
2018.05.17,4845 ,551408 
2018.05.18,4900 ,337562 
2018.05.21,5220 ,2511637 
2018.05.23,5210 ,673844 
2018.05.24,5210 ,1817469 
2018.05.25,4730 ,1027230 
2018.05.28,5030 ,1297676 
2018.05.29,4845 ,514184 
2018.05.30,4665 ,602342 
2018.05.31,4800 ,410285 
2018.06.01,4855 ,532717 
2018.06.04,4750 ,258830 
2018.06.05,4830 ,194759 
2018.06.07,4880 ,496344 
2018.06.08,4820 ,220672 
2018.06.11,4865 ,161516 
2018.06.12,4800 ,264759 
2018.06.14,4525 ,260012 
2018.06.15,4585 ,157000 
2018.06.18,4765 ,292296 
2018.06.19,4550 ,313887 
2018.06.20,4610 ,190352 
2018.06.21,4440 ,183835 
2018.06.22,4395 ,269492 
2018.06.25,4380 ,119379 
2018.06.26,4310 ,171895 
2018.06.27,4130 ,213813 
2018.06.28,4030 ,174326 
2018.06.29,4035 ,178004 
2018.07.02,3835 ,231088 
2018.07.03,3900 ,186930 
2018.07.04,3920 ,79501 
2018.07.05,3810 ,156284 
2018.07.06,3895 ,128584 
2018.07.09,3780 ,126908 
2018.07.10,3845 ,85099 
2018.07.11,3880 ,92172 
2018.07.12,3900 ,81755 
2018.07.13,3930 ,138669 
2018.07.16,3915 ,107488 
2018.07.17,3925 ,88773 
2018.07.18,3900 ,124850 
2018.07.19,3860 ,86645 
2018.07.20,3870 ,76110 
2018.07.23,3720 ,117143 
2018.07.24,3805 ,106197 
2018.07.25,3780 ,109681 
2018.07.26,3885 ,101357 
2018.07.27,3975 ,128328 
2018.07.30,3985 ,95003 
2018.07.31,3955 ,67843 
2018.08.01,3940 ,84157 
2018.08.02,3945 ,75864 
2018.08.03,3990 ,105026 
2018.08.06,4020 ,98450 
2018.08.07,3985 ,46972 
2018.08.08,3985 ,68569 
2018.08.09,3995 ,40929 
2018.08.10,4185 ,3486544 
2018.08.13,3905 ,404585 
2018.08.14,3925 ,177877 
2018.08.16,4010 ,148643 
2018.08.17,4080 ,99082 
2018.08.20,4045 ,109730 
2018.08.21,4115 ,96064 
2018.08.22,4200 ,230203 
2018.08.23,4205 ,137041 
2018.08.24,4170 ,94886 
2018.08.27,4050 ,93310 
2018.08.28,4030 ,60241 
2018.08.29,4035 ,67770 
2018.08.30,4120 ,129225 
2018.08.31,4200 ,180524 
2018.09.03,4145 ,80759 
2018.09.04,4120 ,64451 
2018.09.05,4130 ,88800 
2018.09.06,4130 ,120192 
2018.09.07,4200 ,276341 
2018.09.10,4250 ,153294 
2018.09.11,4270 ,160924 
2018.09.12,4270 ,155135 
2018.09.13,4250 ,108150 
2018.09.14,4235 ,86252 
2018.09.17,4190 ,79416 
2018.09.18,4190 ,91647 
2018.09.19,4050 ,125260 
2018.09.20,4050 ,77221 
2018.09.21,4110 ,72170 
2018.09.27,4110 ,74928 
2018.09.28,4075 ,90965 
2018.10.01,4200 ,227223 
2018.10.02,4190 ,192480 
2018.10.04,4025 ,180691 
2018.10.05,3900 ,125971 
2018.10.08,3895 ,122971 
2018.10.10,3625 ,214017 
2018.10.11,3200 ,374830 
2018.10.12,3255 ,266718 
2018.10.15,3245 ,165995 
2018.10.16,3295 ,71027 
2018.10.17,3360 ,138926 
2018.10.18,3360 ,68089 
2018.10.19,3375 ,28932 
2018.10.22,3300 ,99859 
2018.10.23,3090 ,181102 
2018.10.24,3010 ,92808 
2018.10.25,2930 ,121450 
2018.10.26,2780 ,162040 
2018.10.29,2395 ,384152 
2018.10.30,2520 ,352586 
2018.10.31,2650 ,220273 
2018.11.01,2750 ,103194 
2018.11.02,2855 ,98866 
2018.11.05,2910 ,76873 
2018.11.06,2850 ,56751 
2018.11.07,2790 ,98047 
2018.11.08,2825 ,52304 
2018.11.09,2800 ,39927 
2018.11.12,2810 ,85537 
2018.11.13,2840 ,64342 
2018.11.14,2840 ,64624 
2018.11.15,2920 ,215152 
2018.11.16,2980 ,250610 
2018.11.19,3020 ,101495 
2018.11.20,3010 ,33832 
2018.11.21,3005 ,47554 
2018.11.22,3070 ,1028180 
2018.11.23,3010 ,171888 
2018.11.26,3050 ,131623 
2018.11.27,3080 ,43134 
2018.11.28,3090 ,59040 
2018.11.29,3105 ,90298 
2018.11.30,3100 ,66286 
2018.12.03,3145 ,155649 
2018.12.04,3175 ,94326 
2018.12.05,3175 ,82603 
2018.12.06,3095 ,102266 
2018.12.07,3140 ,39750 
2018.12.10,3080 ,44876 
2018.12.11,2980 ,67130 
2018.12.12,3010 ,77739 
2018.12.13,3090 ,58088 
2018.12.14,3045 ,38465 
2018.12.17,3115 ,78474 
2018.12.18,3130 ,42574 
2018.12.19,3200 ,113767 
2018.12.20,3135 ,48955 
2018.12.21,3335 ,849061 
2018.12.24,3340 ,354482 
2018.12.26,3490 ,4705401 
2018.12.27,3385 ,601574 
2018.12.28,3385 ,204628 
2019.01.02,3250 ,247924 
2019.01.03,3265 ,92757 
2019.01.04,3285 ,113469 
2019.01.07,3400 ,153635 
2019.01.08,3400 ,99835 
2019.01.09,3510 ,345907 
2019.01.10,3465 ,415132 
2019.01.11,3500 ,199345 
2019.01.14,3580 ,202177 
2019.01.15,3595 ,194424 
2019.01.16,3585 ,107627 
2019.01.17,3525 ,161842 
2019.01.18,3605 ,101956 
2019.01.21,3530 ,93762 
2019.01.22,3565 ,41339 
2019.01.23,3610 ,231014 
2019.01.24,3665 ,84609 
2019.01.25,3670 ,76559 
2019.01.28,3630 ,51863 
2019.01.29,3580 ,69905 
2019.01.30,3755 ,147095 
2019.01.31,3725 ,71996 
2019.02.01,3725 ,52877 
2019.02.07,3755 ,185875 
2019.02.08,3750 ,86751 
2019.02.11,3750 ,435756 
2019.02.12,3740 ,140737 
2019.02.13,3750 ,85680 
2019.02.14,3720 ,48677 
2019.02.15,3690 ,60486 
2019.02.18,3730 ,44171 
2019.02.19,3730 ,43320 
2019.02.20,3720 ,46907 
2019.02.21,3650 ,60023 
2019.02.22,3660 ,41780 
2019.02.25,3620 ,54029 
2019.02.26,3625 ,53801 
2019.02.27,3675 ,24842 
2019.02.28,3475 ,129406 
2019.03.04,3485 ,72681 
2019.03.05,3490 ,71698 
2019.03.06,3440 ,28106 
2019.03.07,3265 ,69752 
2019.03.08,3360 ,47676 
2019.03.11,3335 ,50724 
2019.03.12,3335 ,40711 
2019.03.13,3310 ,49124 
2019.03.14,3330 ,20839 
2019.03.15,3300 ,84876 
2019.03.18,3305 ,97023 
2019.03.19,3350 ,52627 
2019.03.20,3365 ,137297 
2019.03.21,3320 ,73441 
2019.03.22,3315 ,43723 
2019.03.25,3150 ,78736 
2019.03.26,3165 ,30720 
2019.03.27,3160 ,31753 
2019.03.28,3110 ,43370 
2019.03.29,3175 ,29126 
2019.04.01,3220 ,28397 
2019.04.02,3240 ,17603 
2019.04.03,3300 ,58863 
2019.04.04,3305 ,31844 
2019.04.05,3330 ,53092 
2019.04.08,3490 ,210292 
2019.04.09,3495 ,48363 
2019.04.10,3525 ,88960 
2019.04.11,3525 ,35237 
2019.04.12,3515 ,51288 
2019.04.15,3550 ,66256 
2019.04.16,3610 ,124489 
2019.04.17,3610 ,60678 
2019.04.18,3625 ,62314 
2019.04.19,3710 ,3984628 
2019.04.22,3660 ,648289 
2019.04.23,3790 ,1202013 
2019.04.24,3680 ,324661 
2019.04.25,3530 ,173339 
2019.04.26,3565 ,88151 
2019.04.29,3640 ,70068 
2019.04.30,3595 ,82951 
2019.05.02,3610 ,54906 
2019.05.03,3585 ,80581 
2019.05.07,3550 ,42150 
2019.05.08,3510 ,61254 
2019.05.09,3395 ,98866 
2019.05.10,3365 ,103388 
2019.05.13,3360 ,40428 
2019.05.14,3390 ,52567 
2019.05.15,3455 ,43140 
2019.05.16,3440 ,39625 
2019.05.17,3475 ,33410 
2019.05.20,3360 ,72027 
2019.05.21,3365 ,32689 
2019.05.22,3350 ,48108 
2019.05.23,3265 ,61264 
2019.05.24,3170 ,82611 
2019.05.27,3225 ,52981 
2019.05.28,3325 ,25950 
2019.05.29,3245 ,38274 
2019.05.30,3260 ,37280 
2019.05.31,3310 ,25958 
2019.06.03,3320 ,21204 
2019.06.04,3390 ,37691 
2019.06.05,3400 ,25472 
2019.06.07,3385 ,20543 
2019.06.10,3390 ,25960 
2019.06.11,3435 ,34225 
2019.06.12,3400 ,67285 
2019.06.13,3495 ,59766 
2019.06.14,3445 ,64906 
2019.06.17,3445 ,36831 
2019.06.18,3500 ,45274 
2019.06.19,3535 ,205884 
2019.06.20,3565 ,62244 
2019.06.21,3565 ,56969 
2019.06.24,3560 ,63542 
2019.06.25,3520 ,66889 
2019.06.26,3485 ,37909 
2019.06.27,3480 ,62715 
2019.06.28,3480 ,65524 
2019.07.01,3620 ,173032 
2019.07.02,3575 ,89170 
2019.07.03,3595 ,43204 
2019.07.04,3550 ,59180 
2019.07.05,3550 ,51765 
2019.07.08,3500 ,190469 
2019.07.09,3350 ,129396 
2019.07.10,3400 ,85745 
2019.07.11,3475 ,34705 
2019.07.12,3500 ,30679 
2019.07.15,3515 ,103486 
2019.07.16,3480 ,44441 
2019.07.17,3425 ,60559 
2019.07.18,3395 ,27646 
2019.07.19,3465 ,31574 
2019.07.22,3510 ,439705 
2019.07.23,3465 ,52481 
2019.07.24,3355 ,77573 
2019.07.25,3270 ,88609 
2019.07.26,3190 ,84837 
2019.07.29,3050 ,166167 
2019.07.30,3090 ,73863 
2019.07.31,3125 ,47408 
2019.08.01,3050 ,58024 
2019.08.02,3055 ,58033 
2019.08.05,2900 ,142972 
2019.08.06,2800 ,287087 
2019.08.07,3030 ,143716 
2019.08.08,3185 ,61494 
2019.08.09,3160 ,45477 
2019.08.12,3220 ,34665 
2019.08.13,3145 ,60459 
2019.08.14,3200 ,20999 
2019.08.16,3195 ,38960 
2019.08.19,3215 ,29913 
2019.08.20,3250 ,28199 
2019.08.21,3245 ,34908 
2019.08.22,3195 ,50303 
2019.08.23,3155 ,46427 
2019.08.26,3105 ,35126 
2019.08.27,3140 ,36026 
2019.08.28,3145 ,27640 
2019.08.29,3200 ,44353 
2019.08.30,3270 ,51941 
2019.09.02,3330 ,56832 
2019.09.03,3350 ,57369 
2019.09.04,3370 ,57850 
2019.09.05,3425 ,46932 
2019.09.06,3430 ,52013 
2019.09.09,3405 ,38720 
2019.09.10,3410 ,23347 
2019.09.11,3440 ,29975 
2019.09.16,3500 ,57806 
2019.09.17,3480 ,58893 
2019.09.18,3480 ,34653 
2019.09.19,3495 ,38344 
2019.09.20,3520 ,49958 
2019.09.23,3510 ,48150 
2019.09.24,3550 ,41142 
2019.09.25,3500 ,88149 
2019.09.26,3530 ,63214 
2019.09.27,3530 ,37443 
2019.09.30,3495 ,40692 
2019.10.01,3465 ,48731 
2019.10.02,3450 ,39976 
2019.10.04,3490 ,26645 
2019.10.07,3415 ,31905 
2019.10.08,3410 ,14697 
2019.10.10,3355 ,19021 
2019.10.11,3400 ,16641 
2019.10.14,3420 ,34604 
2019.10.15,3500 ,16780 
2019.10.16,3430 ,32502 
2019.10.17,3435 ,31364 
2019.10.18,3420 ,31954 
2019.10.21,3450 ,28471 
2019.10.22,3400 ,23706 
2019.10.23,3345 ,26840 
2019.10.24,3340 ,38605 
2019.10.25,3465 ,37016 
2019.10.28,3485 ,59223 
2019.10.29,3475 ,51651 
2019.10.30,3450 ,38268 
2019.10.31,3460 ,49756 
2019.11.01,3465 ,27747 
2019.11.04,3470 ,9585 
2019.11.05,3470 ,24346 
2019.11.06,3490 ,22143 
2019.11.07,3465 ,19141 
2019.11.08,3470 ,10974 
2019.11.11,3440 ,10752 
2019.11.12,3420 ,37636 
2019.11.13,3440 ,16414 
2019.11.14,3440 ,15271 
2019.11.15,3440 ,15523 
2019.11.18,3430 ,22024 
2019.11.19,3445 ,41660 
2019.11.20,3405 ,24894 
2019.11.21,3370 ,45027 
2019.11.22,3340 ,20774 
2019.11.25,3370 ,9546 
2019.11.26,3360 ,14709 
2019.11.27,3370 ,15329 
2019.11.28,3390 ,30150 
2019.11.29,3350 ,18115 
2019.12.02,3340 ,31200 
2019.12.03,3325 ,14782 
2019.12.04,3300 ,31111 
2019.12.05,3310 ,28842 
2019.12.06,3370 ,35877 
2019.12.09,3370 ,30945 
2019.12.10,3445 ,30018 
2019.12.11,3415 ,19039 
2019.12.12,3425 ,17735 
2019.12.13,3450 ,16127 
2019.12.16,3450 ,7999 
2019.12.17,3425 ,35185 
2019.12.18,3550 ,69335 
2019.12.19,3565 ,62130 
2019.12.20,3595 ,60954 
2019.12.23,3655 ,94862 
2019.12.24,3750 ,148004 
2019.12.26,3795 ,183506 
2019.12.27,3695 ,44629 
2019.12.30,3690 ,146076 
2020.01.02,3705 ,83200 
2020.01.03,3680 ,43891 
2020.01.06,3735 ,79854 
2020.01.07,3735 ,43422 
2020.01.08,3735 ,56974 
2020.01.09,3740 ,71015 
2020.01.10,3755 ,32980 
2020.01.13,3770 ,64229 
2020.01.14,3785 ,75342 
2020.01.15,3880 ,200166 
2020.01.16,3875 ,46510 
2020.01.17,3960 ,113048 
2020.01.20,3900 ,121346 
2020.01.21,3810 ,73501 
2020.01.22,3805 ,49305 
2020.01.23,3765 ,45550 
2020.01.28,3700 ,79183 
2020.01.29,3735 ,40870 
2020.01.30,3680 ,58828 
2020.01.31,3560 ,81552 
2020.02.03,3570 ,98254 
2020.02.04,3895 ,185633 
2020.02.05,3865 ,93075 
2020.02.06,3920 ,117359 
2020.02.07,3960 ,114979 
2020.02.10,4010 ,182868 
2020.02.11,4040 ,150461 
2020.02.12,4005 ,108281 
2020.02.13,3975 ,66403 
2020.02.14,3915 ,88699 
2020.02.17,3935 ,56355 
2020.02.18,3880 ,85207 
2020.02.19,3880 ,50889 
2020.02.20,3850 ,29715 
2020.02.21,3765 ,56527 
2020.02.24,3705 ,77575 
2020.02.25,3710 ,33985 
2020.02.26,3750 ,22266 
2020.02.27,3705 ,48209 
2020.02.28,3700 ,62134 
2020.03.02,3715 ,37747 
2020.03.03,3690 ,43672 
2020.03.04,3730 ,35892 
2020.03.05,3765 ,51576 
2020.03.06,3730 ,45658 
2020.03.09,3680 ,77811 
2020.03.10,3750 ,96814 
2020.03.11,3710 ,1611740 
2020.03.12,3415 ,356119 
2020.03.13,3010 ,348189 
2020.03.16,2865 ,338302 
2020.03.17,2725 ,125061 
2020.03.18,2650 ,83519 
2020.03.19,2320 ,189806 
2020.03.20,2590 ,121563 
2020.03.23,2500 ,80931 
2020.03.24,2700 ,123860 
2020.03.25,2880 ,102777 
2020.03.26,2945 ,135110 
2020.03.27,2840 ,124685 
2020.03.30,2780 ,119632 
2020.03.31,2835 ,110147 
2020.04.01,2860 ,175027 
2020.04.02,2910 ,71479 
2020.04.03,3085 ,137482 
2020.04.06,3235 ,187280 
2020.04.07,3290 ,115832 
2020.04.08,3365 ,135264 
2020.04.09,3480 ,93173 
2020.04.10,3430 ,67117 
2020.04.13,3345 ,90113 
2020.04.14,3305 ,73454 
2020.04.16,3340 ,25239 
2020.04.17,3400 ,60573 
2020.04.20,3470 ,150502 
2020.04.21,3360 ,118199 
2020.04.22,3370 ,50156 
2020.04.23,3365 ,70351 
2020.04.24,3305 ,46587 
2020.04.27,3355 ,74859 
2020.04.28,3300 ,60817 
2020.04.29,3330 ,51259 
2020.05.04,3445 ,223971 
2020.05.06,3545 ,238660 
2020.05.07,3555 ,83982 
2020.05.08,3640 ,490769 
2020.05.11,3660 ,139866 
